pathway	geneid
ame00515	551420
ame00515	551578
ame00515	551749
ame00515	552141
ame00515	727358
ame00520	100577156
ame00520	100577378
ame00520	100578397
ame00520	100578628
ame00520	113218760
ame00520	113219414
ame00520	406107
ame00520	408818
ame00520	409329
ame00520	409499
ame00520	409520
ame00520	409759
ame00520	410234
ame00520	410936
ame00520	411633
ame00520	411696
ame00520	411757
ame00520	411897
ame00520	412069
ame00520	412215
ame00520	412245
ame00520	412273
ame00520	412362
ame00520	413189
ame00520	413356
ame00520	413435
ame00520	413481
ame00520	413705
ame00520	550926
ame00520	551005
ame00520	551154
ame00520	551344
ame00520	551447
ame00520	551847
ame00520	551952
ame00520	551964
ame00520	552430
ame00520	552755
ame00520	724540
ame00520	725178
ame00520	725284
ame00520	725539
ame00520	725646
ame00520	726818
ame00531	406146
ame00531	409814
ame00531	411657
ame00531	412829
ame00531	413119
ame00531	550869
ame00531	550884
ame00531	551314
ame00531	551437
ame00531	551758
ame00531	552073
ame00531	724550
ame00531	725178
ame00531	725623
ame00531	725756
ame00531	726818
ame00532	100576099
ame00532	100576508
ame00532	100579040
ame00532	102655877
ame00532	411665
ame00532	413271
ame00532	413549
ame00532	413854
ame00532	413914
ame00532	550998
ame00532	551662
ame00533	552141
ame00533	552522
ame00534	102655877
ame00534	408293
ame00534	410118
ame00534	412762
ame00534	412956
ame00534	413133
ame00534	413242
ame00534	413271
ame00534	413854
ame00534	551445
ame00534	551662
ame00534	726216
ame00561	113219028
ame00561	408559
ame00561	408809
ame00561	409199
ame00561	409261
ame00561	409270
ame00561	409905
ame00561	410201
ame00561	410928
ame00561	411140
ame00561	411202
ame00561	411541
ame00561	411609
ame00561	411724
ame00561	412355
ame00561	413071
ame00561	413697
ame00561	550687
ame00561	551041
ame00561	551055
ame00561	551069
ame00561	551489
ame00561	551722
ame00561	551927
ame00561	551968
ame00561	552018
ame00561	552139
ame00561	552342
ame00561	552377
ame00561	552566
ame00561	724907
ame00561	724942
ame00561	724951
ame00561	724995
ame00561	726367
ame00561	726817
ame00561	726880
ame00561	727071
ame00561	727078
ame00561	727173
ame00561	727539
ame00562	100576733
ame00562	100577002
ame00562	100578307
ame00562	107963968
ame00562	406096
ame00562	408373
ame00562	408546
ame00562	408650
ame00562	408730
ame00562	408791
ame00562	408804
ame00562	408868
ame00562	408996
ame00562	409136
ame00562	409276
ame00562	409693
ame00562	409736
ame00562	409751
ame00562	409943
ame00562	410183
ame00562	410980
ame00562	411013
ame00562	411408
ame00562	411563
ame00562	411705
ame00562	411859
ame00562	412731
ame00562	413411
ame00562	413425
ame00562	413663
ame00562	413817
ame00562	551143
ame00562	551182
ame00562	551500
ame00562	551709
ame00562	551726
ame00562	552024
ame00562	724471
ame00562	724619
ame00562	724909
ame00562	724991
ame00562	725770
ame00562	725812
ame00562	725931
ame00562	726117
ame00562	726463
ame00562	726481
ame00562	727030
ame00563	100578188
ame00563	102655219
ame00563	102655898
ame00563	102655948
ame00563	409860
ame00563	410132
ame00563	411058
