pathway	geneid
zma00196	100281795
zma00196	100281879
zma00196	100282054
zma00196	100282214
zma00196	100282512
zma00196	100283212
zma00196	100284001
zma00196	100284154
zma00196	103643653
zma00196	103651575
zma00196	103651577
zma00196	103651578
zma00196	109944964
zma00196	113561367
zma00196	542320
zma00196	542321
zma00196	542478
zma00196	542530
zma00196	542716
zma00220	100191877
zma00220	100191977
zma00220	100193614
zma00220	100193705
zma00220	100216685
zma00220	100272721
zma00220	100273023
zma00220	100273311
zma00220	100274106
zma00220	100274119
zma00220	100277946
zma00220	100279149
zma00220	100280306
zma00220	100280822
zma00220	100282205
zma00220	100282625
zma00220	100282849
zma00220	100283064
zma00220	100283456
zma00220	100283955
zma00220	100284842
zma00220	100284885
zma00220	100381519
zma00220	100381773
zma00220	100383335
zma00220	100384793
zma00220	100501386
zma00220	100502380
zma00220	103629163
zma00220	103633364
zma00220	103640365
zma00220	542214
zma00220	542215
zma00220	542220
zma00220	542400
zma00220	542401
zma00220	542520
zma00220	542746
zma00230	100191359
zma00230	100191365
zma00230	100191614
zma00230	100192012
zma00230	100192064
zma00230	100192798
zma00230	100193051
zma00230	100193244
zma00230	100193315
zma00230	100193777
zma00230	100194033
zma00230	100194305
zma00230	100217019
zma00230	100217081
zma00230	100217102
zma00230	100217209
zma00230	100272448
zma00230	100272585
zma00230	100272744
zma00230	100272951
zma00230	100272999
zma00230	100273011
zma00230	100273224
zma00230	100273583
zma00230	100273769
zma00230	100273990
zma00230	100274212
zma00230	100274529
zma00230	100275036
zma00230	100275070
zma00230	100276991
zma00230	100277024
zma00230	100277946
zma00230	100279195
zma00230	100279628
zma00230	100279797
zma00230	100280755
zma00230	100280768
zma00230	100281036
zma00230	100281060
zma00230	100281175
zma00230	100281242
zma00230	100281518
zma00230	100281594
zma00230	100282568
zma00230	100282668
zma00230	100282707
zma00230	100282820
zma00230	100283207
zma00230	100283282
zma00230	100283341
zma00230	100283452
zma00230	100283650
zma00230	100283790
zma00230	100283855
zma00230	100283899
zma00230	100283993
zma00230	100284093
zma00230	100284281
zma00230	100284475
zma00230	100284704
zma00230	100284878
zma00230	100285146
zma00230	100381419
zma00230	100381602
zma00230	100382006
zma00230	100382527
zma00230	100383422
zma00230	100383569
zma00230	100384174
zma00230	100384368
zma00230	100501392
zma00230	100501865
zma00230	100502254
zma00230	100502278
zma00230	100502295
