geneid	genesymbol	count
CTRG_04325	HYPOTHETICAL PROTEIN	1
CTRG_04326	THREONYL-TRNA SYNTHETASE	1
CTRG_04326	MITOCHONDRIAL PRECURSOR	2
CTRG_04327	PREDICTED PROTEIN	1
CTRG_04328	HYPOTHETICAL PROTEIN	1
CTRG_04329	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_04330	MITOCHONDRIAL DISTRIBUTION AND MORPHOLOGY PROTEIN 31	1
CTRG_04331	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_04332	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_04333	HYPOTHETICAL PROTEIN	1
CTRG_04334	GLUCAN 1	1
CTRG_04334	3-BETA-GLUCOSIDASE PRECURSOR	2
CTRG_04335	HYPOTHETICAL PROTEIN	1
CTRG_04336	60S ACIDIC RIBOSOMAL PROTEIN P1-A	1
CTRG_04337	60S RIBOSOMAL PROTEIN L13	1
CTRG_04338	40S RIBOSOMAL PROTEIN S16	1
CTRG_04339	PREDICTED PROTEIN	1
CTRG_04340	PREDICTED PROTEIN	1
CTRG_04341	PRE-RRNA PROCESSING PROTEIN TSR2	1
CTRG_04342	ORIGIN RECOGNITION COMPLEX SUBUNIT 1	1
CTRG_04343	SEPTUM-PROMOTING GTP-BINDING PROTEIN 1	1
CTRG_04344	40S RIBOSOMAL PROTEIN S3AE	1
CTRG_04345	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_04346	HYPOTHETICAL PROTEIN	1
CTRG_04347	3-HYDROXY-3-METHYLGLUTARYL-COENZYME A REDUCTASE	1
CTRG_04348	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_04349	HYPOTHETICAL PROTEIN	1
CTRG_04350	HYPOTHETICAL PROTEIN	1
CTRG_04351	MANNOSYL-OLIGOSACCHARIDE 1	1
CTRG_04351	2-ALPHA-MANNOSIDASE	2
CTRG_04352	PREDICTED PROTEIN	1
CTRG_04353	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_04354	HYPOTHETICAL PROTEIN	1
CTRG_04355	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_04356	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_04357	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_04358	HYPOTHETICAL PROTEIN	1
CTRG_04359	HYPOTHETICAL PROTEIN	1
CTRG_04360	HYPOTHETICAL PROTEIN	1
CTRG_04361	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_04362	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_04363	HYPOTHETICAL PROTEIN	1
CTRG_04364	HYPOTHETICAL PROTEIN	1
CTRG_04365	MAINTENANCE OF PLOIDY PROTEIN MOB2	1
CTRG_04366	PHOSPHATIDYLSERINE DECARBOXYLASE PROENZYME 1	1
CTRG_04366	MITOCHONDRIAL PRECURSOR	2
CTRG_04367	HYPOTHETICAL PROTEIN	1
CTRG_04368	ELONGATION FACTOR TU	1
CTRG_04368	MITOCHONDRIAL PRECURSOR	2
CTRG_04369	ELONGATION FACTOR TU	1
CTRG_04369	MITOCHONDRIAL PRECURSOR	2
CTRG_04370	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_04371	PREDICTED PROTEIN	1
CTRG_04372	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_04373	TUBULIN BETA CHAIN	1
CTRG_04374	HYPOTHETICAL PROTEIN	1
CTRG_04375	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_04376	PREDICTED PROTEIN	1
CTRG_04377	PREDICTED PROTEIN	1
CTRG_04378	C-8 STEROL ISOMERASE	1
CTRG_04379	PREDICTED PROTEIN	1
CTRG_04380	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_04381	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_04382	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_04383	ORNITHINE DECARBOXYLASE	1
CTRG_04384	SERINE/THREONINE-PROTEIN PHOSPHATASE 2B CATALYTIC SUBUNIT	1
CTRG_04385	HYPOTHETICAL PROTEIN	1
CTRG_04386	PREDICTED PROTEIN	1
CTRG_04387	HYPOTHETICAL PROTEIN	1
CTRG_04388	PREDICTED PROTEIN	1
CTRG_04389	HYPOTHETICAL PROTEIN	1
CTRG_04390	PHOSPHOLIPID:DIACYLGLYCEROL ACYLTRANSFERASE	1
CTRG_04391	PREDICTED PROTEIN	1
CTRG_04392	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_04393	REGULATOR OF RIBOSOME BIOSYNTHESIS	1
CTRG_04394	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_04395	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_04396	HYPOTHETICAL PROTEIN	1
CTRG_04397	HYPOTHETICAL PROTEIN	1
CTRG_04398	CELL CYCLE SERINE/THREONINE-PROTEIN KINASE CDC5/MSD2	1
CTRG_04399	HYPOTHETICAL PROTEIN	1
CTRG_04400	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_04401	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_04402	HYPOTHETICAL PROTEIN	1
CTRG_04404	HNRNP ARGININE N-METHYLTRANSFERASE	1
CTRG_04405	PEPTIDE METHIONINE SULFOXIDE REDUCTASE MSRB	1
CTRG_04406	HYPOTHETICAL PROTEIN	1
CTRG_04407	MULTIPROTEIN-BRIDGING FACTOR 1	1
CTRG_04408	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_04409	PREDICTED PROTEIN	1
CTRG_04410	HYPOTHETICAL PROTEIN	1
CTRG_04411	HYPOTHETICAL PROTEIN	1
CTRG_04412	ZINC-FINGER PROTEIN ZPR1	1
CTRG_04413	PROTEIN MET30	1
CTRG_04414	PREDICTED PROTEIN	1
CTRG_04415	PREDICTED PROTEIN	1
CTRG_04416	HYPOTHETICAL PROTEIN	1
CTRG_04417	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_04418	HYPOTHETICAL PROTEIN	1
CTRG_04419	PREDICTED PROTEIN	1
CTRG_04420	HYPOTHETICAL PROTEIN	1
CTRG_04421	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_04422	PREDICTED PROTEIN	1
CTRG_04423	PREDICTED PROTEIN	1
CTRG_04424	PREDICTED PROTEIN	1
CTRG_04425	HYPOTHETICAL PROTEIN	1
CTRG_04426	PREDICTED PROTEIN	1
CTRG_04427	HYPOTHETICAL PROTEIN	1
CTRG_04428	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_04429	HYPOTHETICAL PROTEIN	1
CTRG_04430	HYPOTHETICAL PROTEIN	1
CTRG_04431	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_04432	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_04433	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_04434	DEOXYURIDINE 5'-TRIPHOSPHATE NUCLEOTIDOHYDROLASE	1
CTRG_04435	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_04436	EUKARYOTIC INITIATION FACTOR 4A	1
CTRG_04437	HYPOTHETICAL PROTEIN	1
CTRG_04438	ENDO-EXONUCLEASE NUCR	1
CTRG_04439	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_04440	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_04441	PROTEIN RHO4	1
CTRG_04442	OLEATE-INDUCED PEROXISOMAL PROTEIN POX18	1
CTRG_04443	PROTEIN ABC1	1
CTRG_04443	MITOCHONDRIAL PRECURSOR	2
CTRG_04444	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_04445	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_04446	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_04447	PREDICTED PROTEIN	1
CTRG_04448	SUPEROXIDE DISMUTASE	1
CTRG_04448	MITOCHONDRIAL PRECURSOR	2
CTRG_04449	ARGINYL-TRNA SYNTHETASE	1
CTRG_04450	ARGINYL-TRNA SYNTHETASE	1
CTRG_04451	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_04452	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_04453	PREDICTED PROTEIN	1
CTRG_04454	DNA-DIRECTED RNA POLYMERASE II 19 KDA POLYPEPTIDE	1
CTRG_04455	60S RIBOSOMAL PROTEIN L23	1
CTRG_04455	MITOCHONDRIAL PRECURSOR	2
CTRG_04456	DNA-DIRECTED RNA POLYMERASE II 140 KDA POLYPEPTIDE	1
CTRG_04457	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_04458	PREDICTED PROTEIN	1
CTRG_04459	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_04460	HYPOTHETICAL PROTEIN	1
CTRG_04461	40S RIBOSOMAL PROTEIN S4	1
CTRG_04462	IMP-SPECIFIC 5'-NUCLEOTIDASE 1	1
CTRG_04463	PREDICTED PROTEIN	1
CTRG_04464	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_04465	SUCCINYL-COA LIGASE ALPHA-CHAIN	1
CTRG_04465	MITOCHONDRIAL PRECURSOR	2
CTRG_04466	PREDICTED PROTEIN	1
CTRG_04467	PREDICTED PROTEIN	1
CTRG_04468	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_04469	PREDICTED PROTEIN	1
CTRG_04470	SURVIVAL FACTOR 1	1
CTRG_04471	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_04472	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_04473	PREDICTED PROTEIN	1
CTRG_04474	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_04475	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_04476	PREDICTED PROTEIN	1
CTRG_04477	PREDICTED PROTEIN	1
CTRG_04478	HYPOTHETICAL PROTEIN	1
CTRG_04479	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_04480	C-5 STEROL DESATURASE	1
CTRG_04481	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_04482	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_04483	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_04484	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_04485	PREDICTED PROTEIN	1
CTRG_04486	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_04487	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_04488	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_04489	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_04490	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_04491	CANDIDAPEPSIN-7 PRECURSOR	1
CTRG_04492	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_04493	HYPOTHETICAL PROTEIN	1
CTRG_04494	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_04495	PREDICTED PROTEIN	1
CTRG_04496	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_04497	HYPOTHETICAL PROTEIN	1
CTRG_04498	HYPOTHETICAL PROTEIN	1
CTRG_04499	HYPOTHETICAL PROTEIN	1
CTRG_04500	PREDICTED PROTEIN	1
CTRG_04501	HYPOTHETICAL PROTEIN	1
CTRG_04502	HYPOTHETICAL PROTEIN	1
CTRG_04503	HYPOTHETICAL PROTEIN	1
CTRG_04504	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_04506	PREDICTED PROTEIN	1
CTRG_04505	PREDICTED PROTEIN	1
CTRG_04507	PREDICTED PROTEIN	1
CTRG_04508	PREDICTED PROTEIN	1
CTRG_04509	HYPOTHETICAL PROTEIN	1
CTRG_04510	HYPOTHETICAL PROTEIN	1
CTRG_04511	HYPOTHETICAL PROTEIN	1
CTRG_04512	GLYCYL-TRNA SYNTHETASE 1	1
CTRG_04513	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_04514	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_04515	SUCCINATE DEHYDROGENASE FLAVOPROTEIN SUBUNIT	1
CTRG_04515	MITOCHONDRIAL PRECURSOR	2
CTRG_04516	26S PROTEASE REGULATORY SUBUNIT 7	1
CTRG_04517	DNA-DIRECTED RNA POLYMERASE III 25 KDA POLYPEPTIDE	1
CTRG_04518	HYPOTHETICAL PROTEIN	1
CTRG_04519	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_04520	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_04521	PREDICTED PROTEIN	1
CTRG_04522	PREDICTED PROTEIN	1
CTRG_04523	PREDICTED PROTEIN	1
CTRG_04524	PREDICTED PROTEIN	1
CTRG_04525	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_04526	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_04527	PHOSPHO-2-DEHYDRO-3-DEOXYHEPTONATE ALDOLASE	1
CTRG_04528	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_04529	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_04530	HYPOTHETICAL PROTEIN	1
CTRG_04531	HYPOTHETICAL PROTEIN	1
CTRG_04532	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_04533	PREDICTED PROTEIN	1
CTRG_04534	PREDICTED PROTEIN	1
CTRG_04535	HYPOTHETICAL PROTEIN	1
CTRG_04536	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_04537	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_04538	PREDICTED PROTEIN	1
CTRG_04539	PREDICTED PROTEIN	1
CTRG_04540	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_04541	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_04542	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_04543	HYPOTHETICAL PROTEIN	1
CTRG_04544	HYPOTHETICAL PROTEIN	1
CTRG_04545	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_04546	PREDICTED PROTEIN	1
CTRG_04547	HYPOTHETICAL PROTEIN	1
CTRG_04548	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_04549	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_04550	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_04551	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_04552	40S RIBOSOMAL PROTEIN S27-A	1
CTRG_04553	PREDICTED PROTEIN	1
CTRG_04554	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_04555	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_04556	6	1
CTRG_04556	7-DIMETHYL-8-RIBITYLLUMAZINE SYNTHASE	2
CTRG_04557	HYPOTHETICAL PROTEIN	1
CTRG_04558	TRANSCRIPTION INITIATION FACTOR IIB	1
CTRG_04559	HYPOTHETICAL PROTEIN	1
CTRG_04560	HYPOTHETICAL PROTEIN	1
CTRG_04561	HYPOTHETICAL PROTEIN	1
CTRG_04562	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_04563	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_04564	HYPOTHETICAL PROTEIN	1
CTRG_04565	HYPOTHETICAL PROTEIN	1
CTRG_04566	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_04567	GTP-BINDING PROTEIN YPT1	1
CTRG_04568	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_04569	HYPOTHETICAL PROTEIN	1
CTRG_04570	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_04571	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_04572	HYPOTHETICAL PROTEIN	1
CTRG_04573	MITOCHONDRIAL INNER MEMBRANE PROTEASE SUBUNIT 1	1
CTRG_04574	40S RIBOSOMAL PROTEIN S22	1
CTRG_04575	HYPOTHETICAL PROTEIN	1
CTRG_04576	HYPOTHETICAL PROTEIN	1
CTRG_04577	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_04578	HYPOTHETICAL PROTEIN	1
CTRG_04579	HYPOTHETICAL PROTEIN	1
CTRG_04580	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_04581	HYPOTHETICAL PROTEIN	1
CTRG_04582	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_04583	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_04584	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_04585	HYPOTHETICAL PROTEIN	1
CTRG_04586	PREDICTED PROTEIN	1
CTRG_04587	SUCCINATE-SEMIALDEHYDE DEHYDROGENASE	1
CTRG_04588	HYPOTHETICAL PROTEIN	1
CTRG_04589	UBIQUITIN-CONJUGATING ENZYME E2-21 KDA 2	1
CTRG_04590	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_04591	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_04592	HYPOTHETICAL PROTEIN	1
CTRG_04593	CYSTATHIONINE BETA-SYNTHASE	1
CTRG_04594	HYPOTHETICAL PROTEIN	1
CTRG_04595	PREDICTED PROTEIN	1
CTRG_04596	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_04597	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_04598	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_04599	PREDICTED PROTEIN	1
CTRG_04600	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_04601	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_04602	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_04603	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_04604	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_04605	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_04606	HYPOTHETICAL PROTEIN	1
CTRG_04607	PREDICTED PROTEIN	1
CTRG_04608	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_04609	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_04610	HYPOTHETICAL PROTEIN	1
CTRG_04611	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_04612	HYPOTHETICAL PROTEIN	1
CTRG_04613	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_04614	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_04615	HIGH-AFFINITY GLUCOSE TRANSPORTER	1
CTRG_04616	HYPOTHETICAL PROTEIN	1
CTRG_04617	GALACTOKINASE	1
CTRG_04618	GAL10 BIFUNCTIONAL PROTEIN	1
CTRG_04619	HYPOTHETICAL PROTEIN	1
CTRG_04620	HYPOTHETICAL PROTEIN	1
CTRG_04621	GALACTOSE-1-PHOSPHATE URIDYLYLTRANSFERASE	1
CTRG_04622	PREDICTED PROTEIN	1
CTRG_04623	HYPOTHETICAL PROTEIN	1
CTRG_04624	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_04625	HYPOTHETICAL PROTEIN	1
CTRG_04626	PYRIDOXINE BIOSYNTHESIS PROTEIN PDX1	1
CTRG_04627	GLUTAMINE AMIDOTRANSFERASE SUBUNIT PDXT	1
CTRG_04628	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_04629	HOMOSERINE DEHYDROGENASE	1
CTRG_04630	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_04631	PREDICTED PROTEIN	1
CTRG_04632	HYPOTHETICAL PROTEIN	1
CTRG_04633	PREDICTED PROTEIN	1
CTRG_04634	PREDICTED PROTEIN	1
CTRG_04635	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_04636	HYPOTHETICAL PROTEIN	1
CTRG_04637	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_04638	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_04639	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_04640	HYPOTHETICAL PROTEIN	1
CTRG_04641	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_04642	SPORULATION PROTEIN SPS19	1
CTRG_04643	ADP-RIBOSYLATION FACTOR GTPASE-ACTIVATING PROTEIN GCS1	1
CTRG_04644	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_04645	HYPOTHETICAL PROTEIN	1
CTRG_04646	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_04647	HYPOTHETICAL PROTEIN	1
CTRG_04648	HYPOTHETICAL PROTEIN	1
CTRG_04649	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_04650	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_04651	BUD SITE SELECTION PROTEIN 20	1
CTRG_04652	60S RIBOSOMAL PROTEIN L10	1
CTRG_04653	PREDICTED PROTEIN	1
CTRG_04654	PHOSPHOMANNOMUTASE	1
CTRG_04655	HYPOTHETICAL PROTEIN	1
CTRG_04656	HYPOTHETICAL PROTEIN	1
CTRG_04657	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_04658	PREDICTED PROTEIN	1
CTRG_04659	PREDICTED PROTEIN	1
CTRG_04660	1	1
CTRG_04660	3-BETA-GLUCAN SYNTHASE COMPONENT GLS1	2
CTRG_04661	1	1
CTRG_04661	3-BETA-GLUCAN SYNTHASE COMPONENT GLS1	2
CTRG_04662	HYPOTHETICAL PROTEIN	1
CTRG_04663	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_04664	GLUCAN 1	1
CTRG_04664	3-BETA-GLUCOSIDASE PRECURSOR	2
CTRG_04665	HYPOTHETICAL PROTEIN	1
CTRG_04666	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_04667	MITOCHONDRIAL GENOME MAINTENANCE PROTEIN MGM101	1
CTRG_04668	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_04669	HYPOTHETICAL PROTEIN	1
CTRG_04670	PHENYLALANYL-TRNA SYNTHETASE ALPHA CHAIN	1
CTRG_04671	HYPOTHETICAL PROTEIN	1
CTRG_04672	PREDICTED PROTEIN	1
CTRG_04673	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_04674	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_04675	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_04676	HYPOTHETICAL PROTEIN	1
CTRG_04677	HYPOTHETICAL PROTEIN	1
CTRG_04678	EUKARYOTIC TRANSLATION INITIATION FACTOR 3 39 KDA SUBUNIT	1
CTRG_04679	PREDICTED PROTEIN	1
CTRG_04680	DNA REPAIR PROTEIN RAD16	1
CTRG_04681	L-AMINOADIPATE-SEMIALDEHYDE DEHYDROGENASE LARGE SUBUNIT	1
CTRG_04682	L-AMINOADIPATE-SEMIALDEHYDE DEHYDROGENASE LARGE SUBUNIT	1
CTRG_04683	HYPOTHETICAL PROTEIN	1
CTRG_04684	PREDICTED PROTEIN	1
CTRG_04685	PREDICTED PROTEIN	1
CTRG_04686	HOMOCITRATE SYNTHASE	1
CTRG_04686	MITOCHONDRIAL PRECURSOR	2
CTRG_04687	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_04688	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_04689	PREDICTED PROTEIN	1
CTRG_04690	SPHINGOLIPID LONG CHAIN BASE-RESPONSIVE PROTEIN LSP1	1
CTRG_04691	HYPOTHETICAL PROTEIN	1
CTRG_04692	MULTIFUNCTIONAL UREA AMIDOLYASE	1
CTRG_04693	HYPOTHETICAL PROTEIN	1
CTRG_04694	HYPOTHETICAL PROTEIN	1
CTRG_04695	HYPOTHETICAL PROTEIN	1
CTRG_04696	HYPOTHETICAL PROTEIN	1
CTRG_04697	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_04698	ATP SYNTHASE ALPHA CHAIN	1
CTRG_04698	MITOCHONDRIAL PRECURSOR	2
CTRG_04699	PREDICTED PROTEIN	1
CTRG_04700	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_04701	HYPOTHETICAL PROTEIN	1
CTRG_04702	ISOCITRATE LYASE	1
CTRG_04703	PREDICTED PROTEIN	1
CTRG_04704	NEGATIVE REGULATOR OF THE PHO SYSTEM	1
CTRG_04705	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_04706	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_04707	HYPOTHETICAL PROTEIN	1
CTRG_04708	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_04709	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_04710	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_04711	PREDICTED PROTEIN	1
CTRG_04712	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_04713	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_04714	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_04715	URIDYLATE KINASE	1
CTRG_04716	PEPTIDYL-PROLYL CIS-TRANS ISOMERASE 1	1
CTRG_04717	PREDICTED PROTEIN	1
CTRG_04718	AMINOPEPTIDASE 2	1
CTRG_04719	HYPOTHETICAL PROTEIN	1
CTRG_04720	SERINE/THREONINE-PROTEIN PHOSPHATASE PP1-1	1
CTRG_04721	HYPOTHETICAL PROTEIN	1
CTRG_04722	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_04723	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_04724	HYPOTHETICAL PROTEIN	1
CTRG_04725	HYPOTHETICAL PROTEIN	1
CTRG_04726	PREDICTED PROTEIN	1
CTRG_04727	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_04728	HEAT SHOCK PROTEIN 70 2	1
CTRG_04729	ACETYL-COENZYME A SYNTHETASE 2	1
CTRG_04730	HYPOTHETICAL PROTEIN	1
CTRG_04731	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_04732	HISTONE H3	1
CTRG_04733	HISTONE H4	1
CTRG_04734	HYPOTHETICAL PROTEIN	1
CTRG_04735	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_04736	CELL DIVISION CONTROL PROTEIN 3	1
CTRG_04737	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_04738	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_04739	HISTONE H2B.1	1
CTRG_04740	PREDICTED PROTEIN	1
CTRG_04741	HISTONE H2A.1	1
CTRG_04742	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_04743	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_04744	HYPOTHETICAL PROTEIN	1
CTRG_04745	PREDICTED PROTEIN	1
CTRG_04746	PREDICTED PROTEIN	1
CTRG_04747	PREDICTED PROTEIN	1
CTRG_04748	EUKARYOTIC RIBOSOME BIOGENESIS PROTEIN 1	1
CTRG_04749	PREDICTED PROTEIN	1
CTRG_04750	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_04751	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_04752	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_04753	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_04754	GERANYLGERANYL TRANSFERASE TYPE II ALPHA SUBUNIT	1
CTRG_04755	PREDICTED PROTEIN	1
CTRG_04756	HYPOTHETICAL PROTEIN	1
CTRG_04757	HYPOTHETICAL PROTEIN	1
CTRG_04758	HYPOTHETICAL PROTEIN	1
CTRG_04759	HYPOTHETICAL PROTEIN	1
CTRG_04760	HYPOTHETICAL PROTEIN	1
CTRG_04761	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_04762	HYPOTHETICAL PROTEIN	1
CTRG_04763	PREDICTED PROTEIN	1
CTRG_04764	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_04765	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_04766	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_04767	PREDICTED PROTEIN	1
CTRG_04768	PREDICTED PROTEIN	1
CTRG_04769	PREDICTED PROTEIN	1
CTRG_04770	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_04771	CONSERVED HYPOTHETICAL PROTEIN	1
CTRG_04772	HYPOTHETICAL PROTEIN	1
CTRG_04773	PREDICTED PROTEIN	1
