pathway	geneid
hsa00500	2548
hsa00500	2595
hsa00500	2632
hsa00500	2645
hsa00500	276
hsa00500	277
hsa00500	278
hsa00500	279
hsa00500	280
hsa00500	2821
hsa00500	283209
hsa00500	2992
hsa00500	2997
hsa00500	2998
hsa00500	3098
hsa00500	3099
hsa00500	3101
hsa00500	5167
hsa00500	5169
hsa00500	5236
hsa00500	55276
hsa00500	57733
hsa00500	57818
hsa00500	5834
hsa00500	5836
hsa00500	5837
hsa00500	6476
hsa00500	7360
hsa00500	80201
hsa00500	8908
hsa00500	8972
hsa00500	92579
hsa00500	93432
hsa00510	10195
hsa00510	10905
hsa00510	11253
hsa00510	11282
hsa00510	11320
hsa00510	144245
hsa00510	146664
hsa00510	152586
hsa00510	1603
hsa00510	1650
hsa00510	1798
hsa00510	199857
hsa00510	201595
hsa00510	22845
hsa00510	23193
hsa00510	2530
hsa00510	25834
hsa00510	2683
hsa00510	29880
hsa00510	29929
hsa00510	3703
hsa00510	4121
hsa00510	4122
hsa00510	4124
hsa00510	4245
hsa00510	4247
hsa00510	4248
hsa00510	4249
hsa00510	440138
hsa00510	54344
hsa00510	56052
hsa00510	57134
hsa00510	57171
hsa00510	6184
hsa00510	6185
hsa00510	6480
hsa00510	7841
hsa00510	79053
hsa00510	79087
hsa00510	79644
hsa00510	79796
hsa00510	79868
hsa00510	7991
hsa00510	84620
hsa00510	84920
hsa00510	85365
hsa00510	8703
hsa00510	8704
hsa00510	8813
hsa00510	8818
hsa00511	10825
hsa00511	129807
hsa00511	175
hsa00511	23324
hsa00511	2517
hsa00511	2519
hsa00511	2629
hsa00511	2720
hsa00511	284004
hsa00511	3073
hsa00511	3074
hsa00511	4123
hsa00511	4125
hsa00511	4126
hsa00511	4758
hsa00511	4759
hsa00511	57704
hsa00511	64772
hsa00512	100528030
hsa00512	11226
hsa00512	11227
hsa00512	114805
hsa00512	117248
hsa00512	168391
hsa00512	192134
hsa00512	2589
hsa00512	2590
hsa00512	2591
hsa00512	26290
hsa00512	2650
hsa00512	29071
hsa00512	374378
hsa00512	442117
hsa00512	50614
hsa00512	51301
hsa00512	51809
hsa00512	55568
hsa00512	55808
hsa00512	56913
hsa00512	57452
hsa00512	63917
hsa00512	64409
hsa00512	6482
hsa00512	6483
hsa00512	79623
hsa00512	79695
hsa00512	8693
hsa00512	9245
hsa00512	9334
hsa00513	10195
hsa00513	10905
hsa00513	11253
hsa00513	11282
hsa00513	11320
hsa00513	152586
hsa00513	1603
hsa00513	1650
hsa00513	199857
hsa00513	201595
hsa00513	2530
hsa00513	25834
hsa00513	2683
hsa00513	283358
hsa00513	284004
hsa00513	3073
hsa00513	3074
hsa00513	338707
hsa00513	3703
hsa00513	4121
hsa00513	4122
hsa00513	4124
hsa00513	4245
hsa00513	4247
hsa00513	440138
hsa00513	56052
hsa00513	57134
hsa00513	6184
hsa00513	6185
hsa00513	64377
hsa00513	6487
hsa00513	79087
hsa00513	79796
hsa00513	79868
hsa00513	7991
hsa00513	83539
hsa00513	85365
hsa00513	8703
hsa00513	8704
hsa00514	100528030
hsa00514	10585
hsa00514	11226
hsa00514	11227
hsa00514	114805
hsa00514	117248
hsa00514	145173
hsa00514	152002
hsa00514	168391
hsa00514	23127
hsa00514	23275
hsa00514	23509
hsa00514	2589
hsa00514	2590
hsa00514	2591
hsa00514	26290
hsa00514	2683
hsa00514	283464
hsa00514	285203
hsa00514	29071
hsa00514	29954
hsa00514	374378
hsa00514	3955
hsa00514	4242
hsa00514	442117
hsa00514	50614
hsa00514	51809
hsa00514	55568
hsa00514	56913
hsa00514	56983
hsa00514	57452
hsa00514	5986
hsa00514	63917
hsa00514	64409
hsa00514	6480
hsa00514	6487
hsa00514	727936
hsa00514	79623
hsa00514	79695
hsa00514	79709
hsa00514	84620
hsa00514	8473
hsa00514	8693
hsa00514	8703
hsa00514	8704
hsa00514	8985
hsa00515	10329
hsa00515	10585
hsa00515	10690
hsa00515	11041
hsa00515	120071
hsa00515	135152
hsa00515	146664
hsa00515	148789
hsa00515	2218
hsa00515	2526
hsa00515	2683
hsa00515	27087
